SEA.DAT         2.0             Header structure with coordinate parameters                     
   1
Produced by User                                                                 
UTM     
  19N   
NAS-C   10-10-2002  
KM  
44007    '4007'
  411.07 4816.71  70.100 13.8 1990   7  0 1990   7  0   -3.6  272.3 9999.0 9999.0 9999.0 9999.0    8.4  315.0
  411.07 4816.71  70.100 13.8 1990   7  1 1990   7  1   -4.5  271.4 9999.0 9999.0 9999.0 9999.0    8.5  325.0
  411.07 4816.71  70.100 13.8 1990   7  2 1990   7  2   -5.5  270.4 9999.0 9999.0 9999.0 9999.0    7.7  319.0
  411.07 4816.71  70.100 13.8 1990   7  3 1990   7  3   -6.5  269.4 9999.0 9999.0 9999.0 9999.0    6.5  308.0
  411.07 4816.71  70.100 13.8 1990   7  4 1990   7  4   -7.1  268.9 9999.0 9999.0 9999.0 9999.0    6.2  330.0
  411.07 4816.71  70.100 13.8 1990   7  5 1990   7  5   -8.2  268.0 9999.0 9999.0 9999.0 9999.0    5.1  303.0
  411.07 4816.71  70.100 13.8 1990   7  6 1990   7  6   -8.6  267.6 9999.0 9999.0 9999.0 9999.0    4.1  321.0
  411.07 4816.71  70.100 13.8 1990   7  7 1990   7  7   -9.0  267.4 9999.0 9999.0 9999.0 9999.0    2.5  290.0
  411.07 4816.71  70.100 13.8 1990   7  8 1990   7  8   -8.7  267.8 9999.0 9999.0 9999.0 9999.0    2.7  327.0
  411.07 4816.71  70.100 13.8 1990   7  9 1990   7  9   -8.6  267.6 9999.0 9999.0 9999.0 9999.0    0.6  344.0
  411.07 4816.71  70.100 13.8 1990   7 10 1990   7 10   -7.5  268.6 9999.0 9999.0 9999.0 9999.0    2.6  177.0
  411.07 4816.71  70.100 13.8 1990   7 11 1990   7 11   -6.8  269.4 9999.0 9999.0 9999.0 9999.0    4.7  219.0
  411.07 4816.71  70.100 13.8 1990   7 12 1990   7 12   -6.1  270.0 9999.0 9999.0 9999.0 9999.0    5.4  220.0
  411.07 4816.71  70.100 13.8 1990   7 13 1990   7 13   -5.4  270.9 9999.0 9999.0 9999.0 9999.0    4.9  217.0
  411.07 4816.71  70.100 13.8 1990   7 14 1990   7 14   -4.6  271.6 9999.0 9999.0 9999.0 9999.0    8.5  212.0
  411.07 4816.71  70.100 13.8 1990   7 15 1990   7 15   -3.6  272.8 9999.0 9999.0 9999.0 9999.0    8.2  215.0
  411.07 4816.71  70.100 13.8 1990   7 16 1990   7 16   -3.2  273.3 9999.0 9999.0 9999.0 9999.0    8.5  215.0
  411.07 4816.71  70.100 13.8 1990   7 17 1990   7 17   -2.6  274.1 9999.0 9999.0 9999.0 9999.0    8.9  227.0
  411.07 4816.71  70.100 13.8 1990   7 18 1990   7 18   -1.7  275.0 9999.0 9999.0 9999.0 9999.0    8.5  228.0
  411.07 4816.71  70.100 13.8 1990   7 19 1990   7 19   -1.2  275.5 9999.0 9999.0 9999.0 9999.0    8.7  230.0
  411.07 4816.71  70.100 13.8 1990   7 20 1990   7 20   -1.4  275.5 9999.0 9999.0 9999.0 9999.0   10.5  225.0
  411.07 4816.71  70.100 13.8 1990   7 21 1990   7 21   -1.4  275.6 9999.0 9999.0 9999.0 9999.0   10.5  220.0
  411.07 4816.71  70.100 13.8 1990   7 22 1990   7 22   -1.2  275.9 9999.0 9999.0 9999.0 9999.0    9.8  229.0
  411.07 4816.71  70.100 13.8 1990   7 23 1990   7 23   -1.4  275.5 9999.0 9999.0 9999.0 9999.0    9.4  240.0
  411.07 4816.71  70.100 13.8 1990   8  0 1990   8  0   -1.5  275.5 9999.0 9999.0 9999.0 9999.0    7.7  241.0
  411.07 4816.71  70.100 13.8 1990   8  1 1990   8  1   -1.7  275.4 9999.0 9999.0 9999.0 9999.0    7.9  257.0
  411.07 4816.71  70.100 13.8 1990   8  2 1990   8  2   -1.6  275.1 9999.0 9999.0 9999.0 9999.0    5.6  253.0
  411.07 4816.71  70.100 13.8 1990   8  3 1990   8  3   -1.1  275.4 9999.0 9999.0 9999.0 9999.0    6.6  243.0
  411.07 4816.71  70.100 13.8 1990   8  4 1990   8  4   -1.4  275.3 9999.0 9999.0 9999.0 9999.0    8.3  245.0
  411.07 4816.71  70.100 13.8 1990   8  5 1990   8  5   -1.9  274.9 9999.0 9999.0 9999.0 9999.0    7.7  252.0
  411.07 4816.71  70.100 13.8 1990   8  6 1990   8  6   -2.3  274.4 9999.0 9999.0 9999.0 9999.0    7.0  260.0
